Time,Valley Library Electricity (kWh)
Sat Mar 09 2019 05:45:00 GMT-0800 (Pacific Standard Time),80
Sat Mar 09 2019 05:30:00 GMT-0800 (Pacific Standard Time),79
Sat Mar 09 2019 05:15:00 GMT-0800 (Pacific Standard Time),82
Sat Mar 09 2019 05:00:00 GMT-0800 (Pacific Standard Time),81
Sat Mar 09 2019 04:45:00 GMT-0800 (Pacific Standard Time),80
Sat Mar 09 2019 04:30:00 GMT-0800 (Pacific Standard Time),80
Sat Mar 09 2019 04:15:00 GMT-0800 (Pacific Standard Time),81
Sat Mar 09 2019 04:00:00 GMT-0800 (Pacific Standard Time),81
Sat Mar 09 2019 03:45:00 GMT-0800 (Pacific Standard Time),80
Sat Mar 09 2019 03:30:00 GMT-0800 (Pacific Standard Time),81
Sat Mar 09 2019 03:15:00 GMT-0800 (Pacific Standard Time),83
Sat Mar 09 2019 03:00:00 GMT-0800 (Pacific Standard Time),79
Sat Mar 09 2019 02:45:00 GMT-0800 (Pacific Standard Time),81
Sat Mar 09 2019 02:30:00 GMT-0800 (Pacific Standard Time),82
Sat Mar 09 2019 02:15:00 GMT-0800 (Pacific Standard Time),80
Sat Mar 09 2019 02:00:00 GMT-0800 (Pacific Standard Time),81
Sat Mar 09 2019 01:45:00 GMT-0800 (Pacific Standard Time),81
Sat Mar 09 2019 01:30:00 GMT-0800 (Pacific Standard Time),80
Sat Mar 09 2019 01:15:00 GMT-0800 (Pacific Standard Time),82
Sat Mar 09 2019 01:00:00 GMT-0800 (Pacific Standard Time),81
Sat Mar 09 2019 00:45:00 GMT-0800 (Pacific Standard Time),80
Sat Mar 09 2019 00:30:00 GMT-0800 (Pacific Standard Time),81
Sat Mar 09 2019 00:15:00 GMT-0800 (Pacific Standard Time),81
Sat Mar 09 2019 00:00:00 GMT-0800 (Pacific Standard Time),81
Fri Mar 08 2019 23:45:00 GMT-0800 (Pacific Standard Time),82
Fri Mar 08 2019 23:30:00 GMT-0800 (Pacific Standard Time),80
Fri Mar 08 2019 23:15:00 GMT-0800 (Pacific Standard Time),80
Fri Mar 08 2019 23:00:00 GMT-0800 (Pacific Standard Time),82
Fri Mar 08 2019 22:45:00 GMT-0800 (Pacific Standard Time),82
Fri Mar 08 2019 22:30:00 GMT-0800 (Pacific Standard Time),81
Fri Mar 08 2019 22:15:00 GMT-0800 (Pacific Standard Time),81
Fri Mar 08 2019 22:00:00 GMT-0800 (Pacific Standard Time),83
Fri Mar 08 2019 21:45:00 GMT-0800 (Pacific Standard Time),85
Fri Mar 08 2019 21:30:00 GMT-0800 (Pacific Standard Time),84
Fri Mar 08 2019 21:15:00 GMT-0800 (Pacific Standard Time),85
Fri Mar 08 2019 21:00:00 GMT-0800 (Pacific Standard Time),84
Fri Mar 08 2019 20:45:00 GMT-0800 (Pacific Standard Time),85
Fri Mar 08 2019 20:30:00 GMT-0800 (Pacific Standard Time),85
Fri Mar 08 2019 20:15:00 GMT-0800 (Pacific Standard Time),86
Fri Mar 08 2019 20:00:00 GMT-0800 (Pacific Standard Time),86
Fri Mar 08 2019 19:45:00 GMT-0800 (Pacific Standard Time),86
Fri Mar 08 2019 19:30:00 GMT-0800 (Pacific Standard Time),85
Fri Mar 08 2019 19:15:00 GMT-0800 (Pacific Standard Time),86
Fri Mar 08 2019 19:00:00 GMT-0800 (Pacific Standard Time),88
Fri Mar 08 2019 18:45:00 GMT-0800 (Pacific Standard Time),87
Fri Mar 08 2019 18:30:00 GMT-0800 (Pacific Standard Time),89
Fri Mar 08 2019 18:15:00 GMT-0800 (Pacific Standard Time),89
Fri Mar 08 2019 18:00:00 GMT-0800 (Pacific Standard Time),88
Fri Mar 08 2019 17:45:00 GMT-0800 (Pacific Standard Time),90
Fri Mar 08 2019 17:30:00 GMT-0800 (Pacific Standard Time),91
Fri Mar 08 2019 17:15:00 GMT-0800 (Pacific Standard Time),91
Fri Mar 08 2019 17:00:00 GMT-0800 (Pacific Standard Time),92
Fri Mar 08 2019 16:45:00 GMT-0800 (Pacific Standard Time),91
Fri Mar 08 2019 16:30:00 GMT-0800 (Pacific Standard Time),91
Fri Mar 08 2019 16:15:00 GMT-0800 (Pacific Standard Time),93
Fri Mar 08 2019 16:00:00 GMT-0800 (Pacific Standard Time),91
Fri Mar 08 2019 15:45:00 GMT-0800 (Pacific Standard Time),90
Fri Mar 08 2019 15:30:00 GMT-0800 (Pacific Standard Time),89
Fri Mar 08 2019 15:15:00 GMT-0800 (Pacific Standard Time),90
Fri Mar 08 2019 15:00:00 GMT-0800 (Pacific Standard Time),91
Fri Mar 08 2019 14:45:00 GMT-0800 (Pacific Standard Time),91
Fri Mar 08 2019 14:30:00 GMT-0800 (Pacific Standard Time),90
Fri Mar 08 2019 14:15:00 GMT-0800 (Pacific Standard Time),90
Fri Mar 08 2019 14:00:00 GMT-0800 (Pacific Standard Time),90
Fri Mar 08 2019 13:45:00 GMT-0800 (Pacific Standard Time),88
Fri Mar 08 2019 13:30:00 GMT-0800 (Pacific Standard Time),90
Fri Mar 08 2019 13:15:00 GMT-0800 (Pacific Standard Time),90
Fri Mar 08 2019 13:00:00 GMT-0800 (Pacific Standard Time),92
Fri Mar 08 2019 12:45:00 GMT-0800 (Pacific Standard Time),89
Fri Mar 08 2019 12:30:00 GMT-0800 (Pacific Standard Time),89
Fri Mar 08 2019 12:15:00 GMT-0800 (Pacific Standard Time),90
Fri Mar 08 2019 12:00:00 GMT-0800 (Pacific Standard Time),91
Fri Mar 08 2019 11:45:00 GMT-0800 (Pacific Standard Time),92
Fri Mar 08 2019 11:30:00 GMT-0800 (Pacific Standard Time),89
Fri Mar 08 2019 11:15:00 GMT-0800 (Pacific Standard Time),91
Fri Mar 08 2019 11:00:00 GMT-0800 (Pacific Standard Time),89
Fri Mar 08 2019 10:45:00 GMT-0800 (Pacific Standard Time),89
Fri Mar 08 2019 10:30:00 GMT-0800 (Pacific Standard Time),90
Fri Mar 08 2019 10:15:00 GMT-0800 (Pacific Standard Time),91
Fri Mar 08 2019 10:00:00 GMT-0800 (Pacific Standard Time),90
Fri Mar 08 2019 09:45:00 GMT-0800 (Pacific Standard Time),91
Fri Mar 08 2019 09:30:00 GMT-0800 (Pacific Standard Time),90
Fri Mar 08 2019 09:15:00 GMT-0800 (Pacific Standard Time),90
Fri Mar 08 2019 09:00:00 GMT-0800 (Pacific Standard Time),88
Fri Mar 08 2019 08:45:00 GMT-0800 (Pacific Standard Time),87
Fri Mar 08 2019 08:30:00 GMT-0800 (Pacific Standard Time),89
Fri Mar 08 2019 08:15:00 GMT-0800 (Pacific Standard Time),86
Fri Mar 08 2019 08:00:00 GMT-0800 (Pacific Standard Time),84
Fri Mar 08 2019 07:45:00 GMT-0800 (Pacific Standard Time),83
Fri Mar 08 2019 07:30:00 GMT-0800 (Pacific Standard Time),84
Fri Mar 08 2019 07:15:00 GMT-0800 (Pacific Standard Time),83
Fri Mar 08 2019 07:00:00 GMT-0800 (Pacific Standard Time),83
Fri Mar 08 2019 06:45:00 GMT-0800 (Pacific Standard Time),81
Fri Mar 08 2019 06:30:00 GMT-0800 (Pacific Standard Time),82
Fri Mar 08 2019 06:15:00 GMT-0800 (Pacific Standard Time),79
Fri Mar 08 2019 06:00:00 GMT-0800 (Pacific Standard Time),82
Fri Mar 08 2019 05:45:00 GMT-0800 (Pacific Standard Time),81
Fri Mar 08 2019 05:30:00 GMT-0800 (Pacific Standard Time),82
Fri Mar 08 2019 05:15:00 GMT-0800 (Pacific Standard Time),81
Fri Mar 08 2019 05:00:00 GMT-0800 (Pacific Standard Time),81
Fri Mar 08 2019 04:45:00 GMT-0800 (Pacific Standard Time),82
Fri Mar 08 2019 04:30:00 GMT-0800 (Pacific Standard Time),81
Fri Mar 08 2019 04:15:00 GMT-0800 (Pacific Standard Time),80
Fri Mar 08 2019 04:00:00 GMT-0800 (Pacific Standard Time),83
Fri Mar 08 2019 03:45:00 GMT-0800 (Pacific Standard Time),81
Fri Mar 08 2019 03:30:00 GMT-0800 (Pacific Standard Time),81
Fri Mar 08 2019 03:15:00 GMT-0800 (Pacific Standard Time),82
Fri Mar 08 2019 03:00:00 GMT-0800 (Pacific Standard Time),82
Fri Mar 08 2019 02:45:00 GMT-0800 (Pacific Standard Time),81
Fri Mar 08 2019 02:30:00 GMT-0800 (Pacific Standard Time),81
Fri Mar 08 2019 02:15:00 GMT-0800 (Pacific Standard Time),82
Fri Mar 08 2019 02:00:00 GMT-0800 (Pacific Standard Time),81
Fri Mar 08 2019 01:45:00 GMT-0800 (Pacific Standard Time),83
Fri Mar 08 2019 01:30:00 GMT-0800 (Pacific Standard Time),83
Fri Mar 08 2019 01:15:00 GMT-0800 (Pacific Standard Time),84
Fri Mar 08 2019 01:00:00 GMT-0800 (Pacific Standard Time),83
Fri Mar 08 2019 00:45:00 GMT-0800 (Pacific Standard Time),84
Fri Mar 08 2019 00:30:00 GMT-0800 (Pacific Standard Time),84
Fri Mar 08 2019 00:15:00 GMT-0800 (Pacific Standard Time),87
Fri Mar 08 2019 00:00:00 GMT-0800 (Pacific Standard Time),85
Thu Mar 07 2019 23:45:00 GMT-0800 (Pacific Standard Time),87
Thu Mar 07 2019 23:30:00 GMT-0800 (Pacific Standard Time),88
Thu Mar 07 2019 23:15:00 GMT-0800 (Pacific Standard Time),87
Thu Mar 07 2019 23:00:00 GMT-0800 (Pacific Standard Time),87
Thu Mar 07 2019 22:45:00 GMT-0800 (Pacific Standard Time),88
Thu Mar 07 2019 22:30:00 GMT-0800 (Pacific Standard Time),88
Thu Mar 07 2019 22:15:00 GMT-0800 (Pacific Standard Time),88
Thu Mar 07 2019 22:00:00 GMT-0800 (Pacific Standard Time),88
Thu Mar 07 2019 21:45:00 GMT-0800 (Pacific Standard Time),88
Thu Mar 07 2019 21:30:00 GMT-0800 (Pacific Standard Time),89
Thu Mar 07 2019 21:15:00 GMT-0800 (Pacific Standard Time),89
Thu Mar 07 2019 21:00:00 GMT-0800 (Pacific Standard Time),89
Thu Mar 07 2019 20:45:00 GMT-0800 (Pacific Standard Time),90
Thu Mar 07 2019 20:30:00 GMT-0800 (Pacific Standard Time),89
Thu Mar 07 2019 20:15:00 GMT-0800 (Pacific Standard Time),89
Thu Mar 07 2019 20:00:00 GMT-0800 (Pacific Standard Time),89
Thu Mar 07 2019 19:45:00 GMT-0800 (Pacific Standard Time),88
Thu Mar 07 2019 19:30:00 GMT-0800 (Pacific Standard Time),88
Thu Mar 07 2019 19:15:00 GMT-0800 (Pacific Standard Time),89
Thu Mar 07 2019 19:00:00 GMT-0800 (Pacific Standard Time),89
Thu Mar 07 2019 18:45:00 GMT-0800 (Pacific Standard Time),88
Thu Mar 07 2019 18:30:00 GMT-0800 (Pacific Standard Time),87
Thu Mar 07 2019 18:15:00 GMT-0800 (Pacific Standard Time),88
Thu Mar 07 2019 18:00:00 GMT-0800 (Pacific Standard Time),89
Thu Mar 07 2019 17:45:00 GMT-0800 (Pacific Standard Time),89
Thu Mar 07 2019 17:30:00 GMT-0800 (Pacific Standard Time),92
Thu Mar 07 2019 17:15:00 GMT-0800 (Pacific Standard Time),92
Thu Mar 07 2019 17:00:00 GMT-0800 (Pacific Standard Time),95
Thu Mar 07 2019 16:45:00 GMT-0800 (Pacific Standard Time),93
Thu Mar 07 2019 16:30:00 GMT-0800 (Pacific Standard Time),94
Thu Mar 07 2019 16:15:00 GMT-0800 (Pacific Standard Time),95
Thu Mar 07 2019 16:00:00 GMT-0800 (Pacific Standard Time),93
Thu Mar 07 2019 15:45:00 GMT-0800 (Pacific Standard Time),93
Thu Mar 07 2019 15:30:00 GMT-0800 (Pacific Standard Time),92
Thu Mar 07 2019 15:15:00 GMT-0800 (Pacific Standard Time),91
Thu Mar 07 2019 15:00:00 GMT-0800 (Pacific Standard Time),91
Thu Mar 07 2019 14:45:00 GMT-0800 (Pacific Standard Time),94
Thu Mar 07 2019 14:30:00 GMT-0800 (Pacific Standard Time),94
Thu Mar 07 2019 14:15:00 GMT-0800 (Pacific Standard Time),93
Thu Mar 07 2019 14:00:00 GMT-0800 (Pacific Standard Time),94
Thu Mar 07 2019 13:45:00 GMT-0800 (Pacific Standard Time),92
Thu Mar 07 2019 13:30:00 GMT-0800 (Pacific Standard Time),94
Thu Mar 07 2019 13:15:00 GMT-0800 (Pacific Standard Time),95
Thu Mar 07 2019 13:00:00 GMT-0800 (Pacific Standard Time),93
Thu Mar 07 2019 12:45:00 GMT-0800 (Pacific Standard Time),93
Thu Mar 07 2019 12:30:00 GMT-0800 (Pacific Standard Time),90
Thu Mar 07 2019 12:15:00 GMT-0800 (Pacific Standard Time),92
Thu Mar 07 2019 12:00:00 GMT-0800 (Pacific Standard Time),95
Thu Mar 07 2019 11:45:00 GMT-0800 (Pacific Standard Time),94
Thu Mar 07 2019 11:30:00 GMT-0800 (Pacific Standard Time),91
Thu Mar 07 2019 11:15:00 GMT-0800 (Pacific Standard Time),91
Thu Mar 07 2019 11:00:00 GMT-0800 (Pacific Standard Time),92
Thu Mar 07 2019 10:45:00 GMT-0800 (Pacific Standard Time),89
Thu Mar 07 2019 10:30:00 GMT-0800 (Pacific Standard Time),89
Thu Mar 07 2019 10:15:00 GMT-0800 (Pacific Standard Time),92
Thu Mar 07 2019 10:00:00 GMT-0800 (Pacific Standard Time),90
Thu Mar 07 2019 09:45:00 GMT-0800 (Pacific Standard Time),91
Thu Mar 07 2019 09:30:00 GMT-0800 (Pacific Standard Time),90
Thu Mar 07 2019 09:15:00 GMT-0800 (Pacific Standard Time),90
Thu Mar 07 2019 09:00:00 GMT-0800 (Pacific Standard Time),88
Thu Mar 07 2019 08:45:00 GMT-0800 (Pacific Standard Time),87
Thu Mar 07 2019 08:30:00 GMT-0800 (Pacific Standard Time),87
Thu Mar 07 2019 08:15:00 GMT-0800 (Pacific Standard Time),86
Thu Mar 07 2019 08:00:00 GMT-0800 (Pacific Standard Time),85
Thu Mar 07 2019 07:45:00 GMT-0800 (Pacific Standard Time),85
Thu Mar 07 2019 07:30:00 GMT-0800 (Pacific Standard Time),85
Thu Mar 07 2019 07:15:00 GMT-0800 (Pacific Standard Time),85
Thu Mar 07 2019 07:00:00 GMT-0800 (Pacific Standard Time),85
Thu Mar 07 2019 06:45:00 GMT-0800 (Pacific Standard Time),84
Thu Mar 07 2019 06:30:00 GMT-0800 (Pacific Standard Time),83
Thu Mar 07 2019 06:15:00 GMT-0800 (Pacific Standard Time),83
Thu Mar 07 2019 06:00:00 GMT-0800 (Pacific Standard Time),82
Thu Mar 07 2019 05:45:00 GMT-0800 (Pacific Standard Time),84
Thu Mar 07 2019 05:30:00 GMT-0800 (Pacific Standard Time),83
Thu Mar 07 2019 05:15:00 GMT-0800 (Pacific Standard Time),82
Thu Mar 07 2019 05:00:00 GMT-0800 (Pacific Standard Time),84
Thu Mar 07 2019 04:45:00 GMT-0800 (Pacific Standard Time),83
Thu Mar 07 2019 04:30:00 GMT-0800 (Pacific Standard Time),83
Thu Mar 07 2019 04:15:00 GMT-0800 (Pacific Standard Time),84
Thu Mar 07 2019 04:00:00 GMT-0800 (Pacific Standard Time),82
Thu Mar 07 2019 03:45:00 GMT-0800 (Pacific Standard Time),84
Thu Mar 07 2019 03:30:00 GMT-0800 (Pacific Standard Time),84
Thu Mar 07 2019 03:15:00 GMT-0800 (Pacific Standard Time),86
Thu Mar 07 2019 03:00:00 GMT-0800 (Pacific Standard Time),84
Thu Mar 07 2019 02:45:00 GMT-0800 (Pacific Standard Time),86
Thu Mar 07 2019 02:30:00 GMT-0800 (Pacific Standard Time),85
Thu Mar 07 2019 02:15:00 GMT-0800 (Pacific Standard Time),85
Thu Mar 07 2019 02:00:00 GMT-0800 (Pacific Standard Time),86
Thu Mar 07 2019 01:45:00 GMT-0800 (Pacific Standard Time),86
Thu Mar 07 2019 01:30:00 GMT-0800 (Pacific Standard Time),86
Thu Mar 07 2019 01:15:00 GMT-0800 (Pacific Standard Time),86
Thu Mar 07 2019 01:00:00 GMT-0800 (Pacific Standard Time),87
Thu Mar 07 2019 00:45:00 GMT-0800 (Pacific Standard Time),87
Thu Mar 07 2019 00:30:00 GMT-0800 (Pacific Standard Time),88
Thu Mar 07 2019 00:15:00 GMT-0800 (Pacific Standard Time),89
Thu Mar 07 2019 00:00:00 GMT-0800 (Pacific Standard Time),89
Wed Mar 06 2019 23:45:00 GMT-0800 (Pacific Standard Time),90
Wed Mar 06 2019 23:30:00 GMT-0800 (Pacific Standard Time),90
Wed Mar 06 2019 23:15:00 GMT-0800 (Pacific Standard Time),91
Wed Mar 06 2019 23:00:00 GMT-0800 (Pacific Standard Time),90
Wed Mar 06 2019 22:45:00 GMT-0800 (Pacific Standard Time),91
Wed Mar 06 2019 22:30:00 GMT-0800 (Pacific Standard Time),91
Wed Mar 06 2019 22:15:00 GMT-0800 (Pacific Standard Time),92
Wed Mar 06 2019 22:00:00 GMT-0800 (Pacific Standard Time),90
Wed Mar 06 2019 21:45:00 GMT-0800 (Pacific Standard Time),91
Wed Mar 06 2019 21:30:00 GMT-0800 (Pacific Standard Time),92
Wed Mar 06 2019 21:15:00 GMT-0800 (Pacific Standard Time),90
Wed Mar 06 2019 21:00:00 GMT-0800 (Pacific Standard Time),91
Wed Mar 06 2019 20:45:00 GMT-0800 (Pacific Standard Time),92
Wed Mar 06 2019 20:30:00 GMT-0800 (Pacific Standard Time),93
Wed Mar 06 2019 20:15:00 GMT-0800 (Pacific Standard Time),91
Wed Mar 06 2019 20:00:00 GMT-0800 (Pacific Standard Time),92
Wed Mar 06 2019 19:45:00 GMT-0800 (Pacific Standard Time),91
Wed Mar 06 2019 19:30:00 GMT-0800 (Pacific Standard Time),90
Wed Mar 06 2019 19:15:00 GMT-0800 (Pacific Standard Time),91
Wed Mar 06 2019 19:00:00 GMT-0800 (Pacific Standard Time),90
Wed Mar 06 2019 18:45:00 GMT-0800 (Pacific Standard Time),93
Wed Mar 06 2019 18:30:00 GMT-0800 (Pacific Standard Time),91
Wed Mar 06 2019 18:15:00 GMT-0800 (Pacific Standard Time),92
Wed Mar 06 2019 18:00:00 GMT-0800 (Pacific Standard Time),92
Wed Mar 06 2019 17:45:00 GMT-0800 (Pacific Standard Time),92
Wed Mar 06 2019 17:30:00 GMT-0800 (Pacific Standard Time),92
Wed Mar 06 2019 17:15:00 GMT-0800 (Pacific Standard Time),94
Wed Mar 06 2019 17:00:00 GMT-0800 (Pacific Standard Time),96
Wed Mar 06 2019 16:45:00 GMT-0800 (Pacific Standard Time),94
Wed Mar 06 2019 16:30:00 GMT-0800 (Pacific Standard Time),95
Wed Mar 06 2019 16:15:00 GMT-0800 (Pacific Standard Time),95
Wed Mar 06 2019 16:00:00 GMT-0800 (Pacific Standard Time),96
Wed Mar 06 2019 15:45:00 GMT-0800 (Pacific Standard Time),95
Wed Mar 06 2019 15:30:00 GMT-0800 (Pacific Standard Time),96
Wed Mar 06 2019 15:15:00 GMT-0800 (Pacific Standard Time),97
Wed Mar 06 2019 15:00:00 GMT-0800 (Pacific Standard Time),95
Wed Mar 06 2019 14:45:00 GMT-0800 (Pacific Standard Time),95
Wed Mar 06 2019 14:30:00 GMT-0800 (Pacific Standard Time),94
Wed Mar 06 2019 14:15:00 GMT-0800 (Pacific Standard Time),96
Wed Mar 06 2019 14:00:00 GMT-0800 (Pacific Standard Time),93
Wed Mar 06 2019 13:45:00 GMT-0800 (Pacific Standard Time),94
Wed Mar 06 2019 13:30:00 GMT-0800 (Pacific Standard Time),94
Wed Mar 06 2019 13:15:00 GMT-0800 (Pacific Standard Time),94
Wed Mar 06 2019 13:00:00 GMT-0800 (Pacific Standard Time),93
Wed Mar 06 2019 12:45:00 GMT-0800 (Pacific Standard Time),94
Wed Mar 06 2019 12:30:00 GMT-0800 (Pacific Standard Time),92
Wed Mar 06 2019 12:15:00 GMT-0800 (Pacific Standard Time),94
Wed Mar 06 2019 12:00:00 GMT-0800 (Pacific Standard Time),93
Wed Mar 06 2019 11:45:00 GMT-0800 (Pacific Standard Time),94
Wed Mar 06 2019 11:30:00 GMT-0800 (Pacific Standard Time),93
Wed Mar 06 2019 11:15:00 GMT-0800 (Pacific Standard Time),93
Wed Mar 06 2019 11:00:00 GMT-0800 (Pacific Standard Time),91
Wed Mar 06 2019 10:45:00 GMT-0800 (Pacific Standard Time),92
Wed Mar 06 2019 10:30:00 GMT-0800 (Pacific Standard Time),92
Wed Mar 06 2019 10:15:00 GMT-0800 (Pacific Standard Time),92
Wed Mar 06 2019 10:00:00 GMT-0800 (Pacific Standard Time),90
Wed Mar 06 2019 09:45:00 GMT-0800 (Pacific Standard Time),90
Wed Mar 06 2019 09:30:00 GMT-0800 (Pacific Standard Time),90
Wed Mar 06 2019 09:15:00 GMT-0800 (Pacific Standard Time),89
Wed Mar 06 2019 09:00:00 GMT-0800 (Pacific Standard Time),91
Wed Mar 06 2019 08:45:00 GMT-0800 (Pacific Standard Time),88
Wed Mar 06 2019 08:30:00 GMT-0800 (Pacific Standard Time),88
Wed Mar 06 2019 08:15:00 GMT-0800 (Pacific Standard Time),86
Wed Mar 06 2019 08:00:00 GMT-0800 (Pacific Standard Time),85
Wed Mar 06 2019 07:45:00 GMT-0800 (Pacific Standard Time),85
Wed Mar 06 2019 07:30:00 GMT-0800 (Pacific Standard Time),83
Wed Mar 06 2019 07:15:00 GMT-0800 (Pacific Standard Time),82
Wed Mar 06 2019 07:00:00 GMT-0800 (Pacific Standard Time),82
Wed Mar 06 2019 06:45:00 GMT-0800 (Pacific Standard Time),81
Wed Mar 06 2019 06:30:00 GMT-0800 (Pacific Standard Time),81
Wed Mar 06 2019 06:15:00 GMT-0800 (Pacific Standard Time),81
Wed Mar 06 2019 06:00:00 GMT-0800 (Pacific Standard Time),81
Wed Mar 06 2019 05:45:00 GMT-0800 (Pacific Standard Time),83
Wed Mar 06 2019 05:30:00 GMT-0800 (Pacific Standard Time),82
Wed Mar 06 2019 05:15:00 GMT-0800 (Pacific Standard Time),81
Wed Mar 06 2019 05:00:00 GMT-0800 (Pacific Standard Time),82
Wed Mar 06 2019 04:45:00 GMT-0800 (Pacific Standard Time),81
Wed Mar 06 2019 04:30:00 GMT-0800 (Pacific Standard Time),82
Wed Mar 06 2019 04:15:00 GMT-0800 (Pacific Standard Time),81
Wed Mar 06 2019 04:00:00 GMT-0800 (Pacific Standard Time),82
Wed Mar 06 2019 03:45:00 GMT-0800 (Pacific Standard Time),82
Wed Mar 06 2019 03:30:00 GMT-0800 (Pacific Standard Time),80
Wed Mar 06 2019 03:15:00 GMT-0800 (Pacific Standard Time),82
Wed Mar 06 2019 03:00:00 GMT-0800 (Pacific Standard Time),83
Wed Mar 06 2019 02:45:00 GMT-0800 (Pacific Standard Time),83
Wed Mar 06 2019 02:30:00 GMT-0800 (Pacific Standard Time),83
Wed Mar 06 2019 02:15:00 GMT-0800 (Pacific Standard Time),84
Wed Mar 06 2019 02:00:00 GMT-0800 (Pacific Standard Time),84
Wed Mar 06 2019 01:45:00 GMT-0800 (Pacific Standard Time),84
Wed Mar 06 2019 01:30:00 GMT-0800 (Pacific Standard Time),85
Wed Mar 06 2019 01:15:00 GMT-0800 (Pacific Standard Time),84
Wed Mar 06 2019 01:00:00 GMT-0800 (Pacific Standard Time),86
Wed Mar 06 2019 00:45:00 GMT-0800 (Pacific Standard Time),86
Wed Mar 06 2019 00:30:00 GMT-0800 (Pacific Standard Time),87
Wed Mar 06 2019 00:15:00 GMT-0800 (Pacific Standard Time),88
Wed Mar 06 2019 00:00:00 GMT-0800 (Pacific Standard Time),88
Tue Mar 05 2019 23:45:00 GMT-0800 (Pacific Standard Time),89
Tue Mar 05 2019 23:30:00 GMT-0800 (Pacific Standard Time),87
Tue Mar 05 2019 23:15:00 GMT-0800 (Pacific Standard Time),88
Tue Mar 05 2019 23:00:00 GMT-0800 (Pacific Standard Time),90
Tue Mar 05 2019 22:45:00 GMT-0800 (Pacific Standard Time),90
Tue Mar 05 2019 22:30:00 GMT-0800 (Pacific Standard Time),90
Tue Mar 05 2019 22:15:00 GMT-0800 (Pacific Standard Time),90
Tue Mar 05 2019 22:00:00 GMT-0800 (Pacific Standard Time),89
Tue Mar 05 2019 21:45:00 GMT-0800 (Pacific Standard Time),90
Tue Mar 05 2019 21:30:00 GMT-0800 (Pacific Standard Time),90
Tue Mar 05 2019 21:15:00 GMT-0800 (Pacific Standard Time),89
Tue Mar 05 2019 21:00:00 GMT-0800 (Pacific Standard Time),89
Tue Mar 05 2019 20:45:00 GMT-0800 (Pacific Standard Time),89
Tue Mar 05 2019 20:30:00 GMT-0800 (Pacific Standard Time),91
Tue Mar 05 2019 20:15:00 GMT-0800 (Pacific Standard Time),91
Tue Mar 05 2019 20:00:00 GMT-0800 (Pacific Standard Time),90
Tue Mar 05 2019 19:45:00 GMT-0800 (Pacific Standard Time),92
Tue Mar 05 2019 19:30:00 GMT-0800 (Pacific Standard Time),91
Tue Mar 05 2019 19:15:00 GMT-0800 (Pacific Standard Time),91
Tue Mar 05 2019 19:00:00 GMT-0800 (Pacific Standard Time),91
Tue Mar 05 2019 18:45:00 GMT-0800 (Pacific Standard Time),90
Tue Mar 05 2019 18:30:00 GMT-0800 (Pacific Standard Time),92
Tue Mar 05 2019 18:15:00 GMT-0800 (Pacific Standard Time),91
Tue Mar 05 2019 18:00:00 GMT-0800 (Pacific Standard Time),92
Tue Mar 05 2019 17:45:00 GMT-0800 (Pacific Standard Time),92
Tue Mar 05 2019 17:30:00 GMT-0800 (Pacific Standard Time),93
Tue Mar 05 2019 17:15:00 GMT-0800 (Pacific Standard Time),92
Tue Mar 05 2019 17:00:00 GMT-0800 (Pacific Standard Time),95
Tue Mar 05 2019 16:45:00 GMT-0800 (Pacific Standard Time),94
Tue Mar 05 2019 16:30:00 GMT-0800 (Pacific Standard Time),93
Tue Mar 05 2019 16:15:00 GMT-0800 (Pacific Standard Time),95
Tue Mar 05 2019 16:00:00 GMT-0800 (Pacific Standard Time),94
Tue Mar 05 2019 15:45:00 GMT-0800 (Pacific Standard Time),96
Tue Mar 05 2019 15:30:00 GMT-0800 (Pacific Standard Time),95
Tue Mar 05 2019 15:15:00 GMT-0800 (Pacific Standard Time),95
Tue Mar 05 2019 15:00:00 GMT-0800 (Pacific Standard Time),94
Tue Mar 05 2019 14:45:00 GMT-0800 (Pacific Standard Time),94
Tue Mar 05 2019 14:30:00 GMT-0800 (Pacific Standard Time),92
Tue Mar 05 2019 14:15:00 GMT-0800 (Pacific Standard Time),93
Tue Mar 05 2019 14:00:00 GMT-0800 (Pacific Standard Time),95
Tue Mar 05 2019 13:45:00 GMT-0800 (Pacific Standard Time),95
Tue Mar 05 2019 13:30:00 GMT-0800 (Pacific Standard Time),96
Tue Mar 05 2019 13:15:00 GMT-0800 (Pacific Standard Time),94
Tue Mar 05 2019 13:00:00 GMT-0800 (Pacific Standard Time),93
Tue Mar 05 2019 12:45:00 GMT-0800 (Pacific Standard Time),91
Tue Mar 05 2019 12:30:00 GMT-0800 (Pacific Standard Time),93
Tue Mar 05 2019 12:15:00 GMT-0800 (Pacific Standard Time),92
Tue Mar 05 2019 12:00:00 GMT-0800 (Pacific Standard Time),92
Tue Mar 05 2019 11:45:00 GMT-0800 (Pacific Standard Time),91
Tue Mar 05 2019 11:30:00 GMT-0800 (Pacific Standard Time),89
Tue Mar 05 2019 11:15:00 GMT-0800 (Pacific Standard Time),90
Tue Mar 05 2019 11:00:00 GMT-0800 (Pacific Standard Time),91
Tue Mar 05 2019 10:45:00 GMT-0800 (Pacific Standard Time),91
Tue Mar 05 2019 10:30:00 GMT-0800 (Pacific Standard Time),90
Tue Mar 05 2019 10:15:00 GMT-0800 (Pacific Standard Time),90
