Time,ILLC Electricity (kWh)
Tue Oct 29 2019 13:00:00 GMT-0700 (Pacific Daylight Time),56
Tue Oct 29 2019 12:45:00 GMT-0700 (Pacific Daylight Time),50
Tue Oct 29 2019 12:30:00 GMT-0700 (Pacific Daylight Time),45
Tue Oct 29 2019 12:15:00 GMT-0700 (Pacific Daylight Time),54
Tue Oct 29 2019 12:00:00 GMT-0700 (Pacific Daylight Time),56
Tue Oct 29 2019 11:45:00 GMT-0700 (Pacific Daylight Time),55
Tue Oct 29 2019 11:30:00 GMT-0700 (Pacific Daylight Time),43
Tue Oct 29 2019 11:15:00 GMT-0700 (Pacific Daylight Time),57
Tue Oct 29 2019 11:00:00 GMT-0700 (Pacific Daylight Time),55
Tue Oct 29 2019 10:45:00 GMT-0700 (Pacific Daylight Time),58
Tue Oct 29 2019 10:30:00 GMT-0700 (Pacific Daylight Time),50
Tue Oct 29 2019 10:15:00 GMT-0700 (Pacific Daylight Time),54
Tue Oct 29 2019 10:00:00 GMT-0700 (Pacific Daylight Time),65
Tue Oct 29 2019 09:45:00 GMT-0700 (Pacific Daylight Time),63
Tue Oct 29 2019 09:30:00 GMT-0700 (Pacific Daylight Time),47
Tue Oct 29 2019 09:15:00 GMT-0700 (Pacific Daylight Time),41
Tue Oct 29 2019 09:00:00 GMT-0700 (Pacific Daylight Time),54
Tue Oct 29 2019 08:45:00 GMT-0700 (Pacific Daylight Time),53
Tue Oct 29 2019 08:30:00 GMT-0700 (Pacific Daylight Time),47
Tue Oct 29 2019 08:15:00 GMT-0700 (Pacific Daylight Time),50
Tue Oct 29 2019 08:00:00 GMT-0700 (Pacific Daylight Time),57
Tue Oct 29 2019 07:45:00 GMT-0700 (Pacific Daylight Time),60
Tue Oct 29 2019 07:30:00 GMT-0700 (Pacific Daylight Time),48
Tue Oct 29 2019 07:15:00 GMT-0700 (Pacific Daylight Time),43
Tue Oct 29 2019 07:00:00 GMT-0700 (Pacific Daylight Time),45
Tue Oct 29 2019 06:45:00 GMT-0700 (Pacific Daylight Time),39
Tue Oct 29 2019 06:30:00 GMT-0700 (Pacific Daylight Time),25
Tue Oct 29 2019 06:15:00 GMT-0700 (Pacific Daylight Time),30
Tue Oct 29 2019 06:00:00 GMT-0700 (Pacific Daylight Time),36
Tue Oct 29 2019 05:45:00 GMT-0700 (Pacific Daylight Time),29
Tue Oct 29 2019 05:30:00 GMT-0700 (Pacific Daylight Time),22
Tue Oct 29 2019 05:15:00 GMT-0700 (Pacific Daylight Time),32
Tue Oct 29 2019 05:00:00 GMT-0700 (Pacific Daylight Time),30
Tue Oct 29 2019 04:45:00 GMT-0700 (Pacific Daylight Time),22
Tue Oct 29 2019 04:30:00 GMT-0700 (Pacific Daylight Time),22
Tue Oct 29 2019 04:15:00 GMT-0700 (Pacific Daylight Time),31
Tue Oct 29 2019 04:00:00 GMT-0700 (Pacific Daylight Time),36
Tue Oct 29 2019 03:45:00 GMT-0700 (Pacific Daylight Time),28
Tue Oct 29 2019 03:30:00 GMT-0700 (Pacific Daylight Time),26
Tue Oct 29 2019 03:15:00 GMT-0700 (Pacific Daylight Time),30
Tue Oct 29 2019 03:00:00 GMT-0700 (Pacific Daylight Time),37
Tue Oct 29 2019 02:45:00 GMT-0700 (Pacific Daylight Time),32
Tue Oct 29 2019 02:30:00 GMT-0700 (Pacific Daylight Time),28
Tue Oct 29 2019 02:15:00 GMT-0700 (Pacific Daylight Time),36
Tue Oct 29 2019 02:00:00 GMT-0700 (Pacific Daylight Time),42
Tue Oct 29 2019 01:45:00 GMT-0700 (Pacific Daylight Time),36
Tue Oct 29 2019 01:30:00 GMT-0700 (Pacific Daylight Time),28
Tue Oct 29 2019 01:15:00 GMT-0700 (Pacific Daylight Time),42
Tue Oct 29 2019 01:00:00 GMT-0700 (Pacific Daylight Time),44
Tue Oct 29 2019 00:45:00 GMT-0700 (Pacific Daylight Time),42
Tue Oct 29 2019 00:30:00 GMT-0700 (Pacific Daylight Time),36
Tue Oct 29 2019 00:15:00 GMT-0700 (Pacific Daylight Time),45
Tue Oct 29 2019 00:00:00 GMT-0700 (Pacific Daylight Time),51
Mon Oct 28 2019 23:45:00 GMT-0700 (Pacific Daylight Time),36
Mon Oct 28 2019 23:30:00 GMT-0700 (Pacific Daylight Time),39
Mon Oct 28 2019 23:15:00 GMT-0700 (Pacific Daylight Time),52
Mon Oct 28 2019 23:00:00 GMT-0700 (Pacific Daylight Time),59
Mon Oct 28 2019 22:45:00 GMT-0700 (Pacific Daylight Time),43
Mon Oct 28 2019 22:30:00 GMT-0700 (Pacific Daylight Time),46
Mon Oct 28 2019 22:15:00 GMT-0700 (Pacific Daylight Time),50
Mon Oct 28 2019 22:00:00 GMT-0700 (Pacific Daylight Time),58
Mon Oct 28 2019 21:45:00 GMT-0700 (Pacific Daylight Time),53
Mon Oct 28 2019 21:30:00 GMT-0700 (Pacific Daylight Time),41
Mon Oct 28 2019 21:15:00 GMT-0700 (Pacific Daylight Time),55
Mon Oct 28 2019 21:00:00 GMT-0700 (Pacific Daylight Time),62
Mon Oct 28 2019 20:45:00 GMT-0700 (Pacific Daylight Time),55
Mon Oct 28 2019 20:30:00 GMT-0700 (Pacific Daylight Time),44
Mon Oct 28 2019 20:15:00 GMT-0700 (Pacific Daylight Time),43
Mon Oct 28 2019 20:00:00 GMT-0700 (Pacific Daylight Time),52
Mon Oct 28 2019 19:45:00 GMT-0700 (Pacific Daylight Time),58
Mon Oct 28 2019 19:30:00 GMT-0700 (Pacific Daylight Time),54
Mon Oct 28 2019 19:15:00 GMT-0700 (Pacific Daylight Time),47
Mon Oct 28 2019 19:00:00 GMT-0700 (Pacific Daylight Time),47
Mon Oct 28 2019 18:45:00 GMT-0700 (Pacific Daylight Time),53
Mon Oct 28 2019 18:30:00 GMT-0700 (Pacific Daylight Time),49
Mon Oct 28 2019 18:15:00 GMT-0700 (Pacific Daylight Time),43
Mon Oct 28 2019 18:00:00 GMT-0700 (Pacific Daylight Time),38
Mon Oct 28 2019 17:45:00 GMT-0700 (Pacific Daylight Time),46
Mon Oct 28 2019 17:30:00 GMT-0700 (Pacific Daylight Time),46
Mon Oct 28 2019 17:15:00 GMT-0700 (Pacific Daylight Time),44
Mon Oct 28 2019 17:00:00 GMT-0700 (Pacific Daylight Time),44
Mon Oct 28 2019 16:45:00 GMT-0700 (Pacific Daylight Time),53
Mon Oct 28 2019 16:30:00 GMT-0700 (Pacific Daylight Time),56
Mon Oct 28 2019 16:15:00 GMT-0700 (Pacific Daylight Time),44
Mon Oct 28 2019 16:00:00 GMT-0700 (Pacific Daylight Time),45
Mon Oct 28 2019 15:45:00 GMT-0700 (Pacific Daylight Time),52
Mon Oct 28 2019 15:30:00 GMT-0700 (Pacific Daylight Time),51
Mon Oct 28 2019 15:15:00 GMT-0700 (Pacific Daylight Time),51
Mon Oct 28 2019 15:00:00 GMT-0700 (Pacific Daylight Time),50
Mon Oct 28 2019 14:45:00 GMT-0700 (Pacific Daylight Time),55
Mon Oct 28 2019 14:30:00 GMT-0700 (Pacific Daylight Time),46
Mon Oct 28 2019 14:15:00 GMT-0700 (Pacific Daylight Time),44
Mon Oct 28 2019 14:00:00 GMT-0700 (Pacific Daylight Time),53
Mon Oct 28 2019 13:45:00 GMT-0700 (Pacific Daylight Time),59
Mon Oct 28 2019 13:30:00 GMT-0700 (Pacific Daylight Time),55
Mon Oct 28 2019 13:15:00 GMT-0700 (Pacific Daylight Time),49
Mon Oct 28 2019 13:00:00 GMT-0700 (Pacific Daylight Time),50
Mon Oct 28 2019 12:45:00 GMT-0700 (Pacific Daylight Time),63
Mon Oct 28 2019 12:30:00 GMT-0700 (Pacific Daylight Time),54
Mon Oct 28 2019 12:15:00 GMT-0700 (Pacific Daylight Time),54
Mon Oct 28 2019 12:00:00 GMT-0700 (Pacific Daylight Time),51
Mon Oct 28 2019 11:45:00 GMT-0700 (Pacific Daylight Time),59
Mon Oct 28 2019 11:30:00 GMT-0700 (Pacific Daylight Time),52
Mon Oct 28 2019 11:15:00 GMT-0700 (Pacific Daylight Time),52
Mon Oct 28 2019 11:00:00 GMT-0700 (Pacific Daylight Time),53
Mon Oct 28 2019 10:45:00 GMT-0700 (Pacific Daylight Time),59
Mon Oct 28 2019 10:30:00 GMT-0700 (Pacific Daylight Time),55
Mon Oct 28 2019 10:15:00 GMT-0700 (Pacific Daylight Time),62
Mon Oct 28 2019 10:00:00 GMT-0700 (Pacific Daylight Time),55
Mon Oct 28 2019 09:45:00 GMT-0700 (Pacific Daylight Time),55
Mon Oct 28 2019 09:30:00 GMT-0700 (Pacific Daylight Time),53
Mon Oct 28 2019 09:15:00 GMT-0700 (Pacific Daylight Time),46
Mon Oct 28 2019 09:00:00 GMT-0700 (Pacific Daylight Time),53
Mon Oct 28 2019 08:45:00 GMT-0700 (Pacific Daylight Time),57
Mon Oct 28 2019 08:30:00 GMT-0700 (Pacific Daylight Time),42
Mon Oct 28 2019 08:15:00 GMT-0700 (Pacific Daylight Time),41
Mon Oct 28 2019 08:00:00 GMT-0700 (Pacific Daylight Time),54
Mon Oct 28 2019 07:45:00 GMT-0700 (Pacific Daylight Time),49
Mon Oct 28 2019 07:30:00 GMT-0700 (Pacific Daylight Time),40
Mon Oct 28 2019 07:15:00 GMT-0700 (Pacific Daylight Time),40
Mon Oct 28 2019 07:00:00 GMT-0700 (Pacific Daylight Time),47
Mon Oct 28 2019 06:45:00 GMT-0700 (Pacific Daylight Time),34
Mon Oct 28 2019 06:30:00 GMT-0700 (Pacific Daylight Time),30
Mon Oct 28 2019 06:15:00 GMT-0700 (Pacific Daylight Time),40
Mon Oct 28 2019 06:00:00 GMT-0700 (Pacific Daylight Time),34
Mon Oct 28 2019 05:45:00 GMT-0700 (Pacific Daylight Time),25
Mon Oct 28 2019 05:30:00 GMT-0700 (Pacific Daylight Time),32
Mon Oct 28 2019 05:15:00 GMT-0700 (Pacific Daylight Time),26
Mon Oct 28 2019 05:00:00 GMT-0700 (Pacific Daylight Time),21
Mon Oct 28 2019 04:45:00 GMT-0700 (Pacific Daylight Time),27
Mon Oct 28 2019 04:30:00 GMT-0700 (Pacific Daylight Time),32
Mon Oct 28 2019 04:15:00 GMT-0700 (Pacific Daylight Time),22
Mon Oct 28 2019 04:00:00 GMT-0700 (Pacific Daylight Time),23
Mon Oct 28 2019 03:45:00 GMT-0700 (Pacific Daylight Time),29
Mon Oct 28 2019 03:30:00 GMT-0700 (Pacific Daylight Time),30
Mon Oct 28 2019 03:15:00 GMT-0700 (Pacific Daylight Time),24
Mon Oct 28 2019 03:00:00 GMT-0700 (Pacific Daylight Time),26
Mon Oct 28 2019 02:45:00 GMT-0700 (Pacific Daylight Time),35
Mon Oct 28 2019 02:30:00 GMT-0700 (Pacific Daylight Time),34
Mon Oct 28 2019 02:15:00 GMT-0700 (Pacific Daylight Time),25
Mon Oct 28 2019 02:00:00 GMT-0700 (Pacific Daylight Time),32
Mon Oct 28 2019 01:45:00 GMT-0700 (Pacific Daylight Time),38
Mon Oct 28 2019 01:30:00 GMT-0700 (Pacific Daylight Time),33
Mon Oct 28 2019 01:15:00 GMT-0700 (Pacific Daylight Time),35
Mon Oct 28 2019 01:00:00 GMT-0700 (Pacific Daylight Time),28
Mon Oct 28 2019 00:45:00 GMT-0700 (Pacific Daylight Time),41
Mon Oct 28 2019 00:30:00 GMT-0700 (Pacific Daylight Time),47
Mon Oct 28 2019 00:15:00 GMT-0700 (Pacific Daylight Time),31
Mon Oct 28 2019 00:00:00 GMT-0700 (Pacific Daylight Time),37
Sun Oct 27 2019 23:45:00 GMT-0700 (Pacific Daylight Time),43
Sun Oct 27 2019 23:30:00 GMT-0700 (Pacific Daylight Time),48
Sun Oct 27 2019 23:15:00 GMT-0700 (Pacific Daylight Time),46
Sun Oct 27 2019 23:00:00 GMT-0700 (Pacific Daylight Time),39
Sun Oct 27 2019 22:45:00 GMT-0700 (Pacific Daylight Time),46
Sun Oct 27 2019 22:30:00 GMT-0700 (Pacific Daylight Time),45
Sun Oct 27 2019 22:15:00 GMT-0700 (Pacific Daylight Time),47
Sun Oct 27 2019 22:00:00 GMT-0700 (Pacific Daylight Time),53
Sun Oct 27 2019 21:45:00 GMT-0700 (Pacific Daylight Time),55
Sun Oct 27 2019 21:30:00 GMT-0700 (Pacific Daylight Time),58
Sun Oct 27 2019 21:15:00 GMT-0700 (Pacific Daylight Time),50
Sun Oct 27 2019 21:00:00 GMT-0700 (Pacific Daylight Time),49
Sun Oct 27 2019 20:45:00 GMT-0700 (Pacific Daylight Time),56
Sun Oct 27 2019 20:30:00 GMT-0700 (Pacific Daylight Time),60
Sun Oct 27 2019 20:15:00 GMT-0700 (Pacific Daylight Time),47
Sun Oct 27 2019 20:00:00 GMT-0700 (Pacific Daylight Time),51
Sun Oct 27 2019 19:45:00 GMT-0700 (Pacific Daylight Time),54
Sun Oct 27 2019 19:30:00 GMT-0700 (Pacific Daylight Time),56
Sun Oct 27 2019 19:15:00 GMT-0700 (Pacific Daylight Time),49
Sun Oct 27 2019 19:00:00 GMT-0700 (Pacific Daylight Time),45
Sun Oct 27 2019 18:45:00 GMT-0700 (Pacific Daylight Time),51
Sun Oct 27 2019 18:30:00 GMT-0700 (Pacific Daylight Time),60
Sun Oct 27 2019 18:15:00 GMT-0700 (Pacific Daylight Time),53
Sun Oct 27 2019 18:00:00 GMT-0700 (Pacific Daylight Time),47
Sun Oct 27 2019 17:45:00 GMT-0700 (Pacific Daylight Time),41
Sun Oct 27 2019 17:30:00 GMT-0700 (Pacific Daylight Time),50
Sun Oct 27 2019 17:15:00 GMT-0700 (Pacific Daylight Time),49
Sun Oct 27 2019 17:00:00 GMT-0700 (Pacific Daylight Time),45
Sun Oct 27 2019 16:45:00 GMT-0700 (Pacific Daylight Time),41
Sun Oct 27 2019 16:30:00 GMT-0700 (Pacific Daylight Time),47
Sun Oct 27 2019 16:15:00 GMT-0700 (Pacific Daylight Time),56
Sun Oct 27 2019 16:00:00 GMT-0700 (Pacific Daylight Time),45
Sun Oct 27 2019 15:45:00 GMT-0700 (Pacific Daylight Time),45
Sun Oct 27 2019 15:30:00 GMT-0700 (Pacific Daylight Time),55
Sun Oct 27 2019 15:15:00 GMT-0700 (Pacific Daylight Time),52
Sun Oct 27 2019 15:00:00 GMT-0700 (Pacific Daylight Time),42
Sun Oct 27 2019 14:45:00 GMT-0700 (Pacific Daylight Time),39
Sun Oct 27 2019 14:30:00 GMT-0700 (Pacific Daylight Time),49
Sun Oct 27 2019 14:15:00 GMT-0700 (Pacific Daylight Time),49
Sun Oct 27 2019 14:00:00 GMT-0700 (Pacific Daylight Time),46
Sun Oct 27 2019 13:45:00 GMT-0700 (Pacific Daylight Time),48
Sun Oct 27 2019 13:30:00 GMT-0700 (Pacific Daylight Time),52
Sun Oct 27 2019 13:15:00 GMT-0700 (Pacific Daylight Time),52
Sun Oct 27 2019 13:00:00 GMT-0700 (Pacific Daylight Time),47
Sun Oct 27 2019 12:45:00 GMT-0700 (Pacific Daylight Time),47
Sun Oct 27 2019 12:30:00 GMT-0700 (Pacific Daylight Time),63
Sun Oct 27 2019 12:15:00 GMT-0700 (Pacific Daylight Time),60
Sun Oct 27 2019 12:00:00 GMT-0700 (Pacific Daylight Time),51
Sun Oct 27 2019 11:45:00 GMT-0700 (Pacific Daylight Time),48
Sun Oct 27 2019 11:30:00 GMT-0700 (Pacific Daylight Time),51
Sun Oct 27 2019 11:15:00 GMT-0700 (Pacific Daylight Time),57
Sun Oct 27 2019 11:00:00 GMT-0700 (Pacific Daylight Time),45
Sun Oct 27 2019 10:45:00 GMT-0700 (Pacific Daylight Time),40
Sun Oct 27 2019 10:30:00 GMT-0700 (Pacific Daylight Time),43
Sun Oct 27 2019 10:15:00 GMT-0700 (Pacific Daylight Time),50
Sun Oct 27 2019 10:00:00 GMT-0700 (Pacific Daylight Time),48
Sun Oct 27 2019 09:45:00 GMT-0700 (Pacific Daylight Time),39
Sun Oct 27 2019 09:30:00 GMT-0700 (Pacific Daylight Time),38
Sun Oct 27 2019 09:15:00 GMT-0700 (Pacific Daylight Time),44
Sun Oct 27 2019 09:00:00 GMT-0700 (Pacific Daylight Time),41
Sun Oct 27 2019 08:45:00 GMT-0700 (Pacific Daylight Time),32
Sun Oct 27 2019 08:30:00 GMT-0700 (Pacific Daylight Time),32
Sun Oct 27 2019 08:15:00 GMT-0700 (Pacific Daylight Time),41
Sun Oct 27 2019 08:00:00 GMT-0700 (Pacific Daylight Time),37
Sun Oct 27 2019 07:45:00 GMT-0700 (Pacific Daylight Time),31
Sun Oct 27 2019 07:30:00 GMT-0700 (Pacific Daylight Time),32
Sun Oct 27 2019 07:15:00 GMT-0700 (Pacific Daylight Time),42
Sun Oct 27 2019 07:00:00 GMT-0700 (Pacific Daylight Time),32
Sun Oct 27 2019 06:45:00 GMT-0700 (Pacific Daylight Time),29
Sun Oct 27 2019 06:30:00 GMT-0700 (Pacific Daylight Time),27
Sun Oct 27 2019 06:15:00 GMT-0700 (Pacific Daylight Time),35
Sun Oct 27 2019 06:00:00 GMT-0700 (Pacific Daylight Time),29
Sun Oct 27 2019 05:45:00 GMT-0700 (Pacific Daylight Time),28
Sun Oct 27 2019 05:30:00 GMT-0700 (Pacific Daylight Time),26
Sun Oct 27 2019 05:15:00 GMT-0700 (Pacific Daylight Time),36
Sun Oct 27 2019 05:00:00 GMT-0700 (Pacific Daylight Time),28
Sun Oct 27 2019 04:45:00 GMT-0700 (Pacific Daylight Time),23
Sun Oct 27 2019 04:30:00 GMT-0700 (Pacific Daylight Time),23
Sun Oct 27 2019 04:15:00 GMT-0700 (Pacific Daylight Time),31
Sun Oct 27 2019 04:00:00 GMT-0700 (Pacific Daylight Time),34
Sun Oct 27 2019 03:45:00 GMT-0700 (Pacific Daylight Time),29
Sun Oct 27 2019 03:30:00 GMT-0700 (Pacific Daylight Time),27
Sun Oct 27 2019 03:15:00 GMT-0700 (Pacific Daylight Time),35
Sun Oct 27 2019 03:00:00 GMT-0700 (Pacific Daylight Time),39
Sun Oct 27 2019 02:45:00 GMT-0700 (Pacific Daylight Time),29
Sun Oct 27 2019 02:30:00 GMT-0700 (Pacific Daylight Time),25
Sun Oct 27 2019 02:15:00 GMT-0700 (Pacific Daylight Time),26
Sun Oct 27 2019 02:00:00 GMT-0700 (Pacific Daylight Time),37
Sun Oct 27 2019 01:45:00 GMT-0700 (Pacific Daylight Time),37
Sun Oct 27 2019 01:30:00 GMT-0700 (Pacific Daylight Time),31
Sun Oct 27 2019 01:15:00 GMT-0700 (Pacific Daylight Time),32
Sun Oct 27 2019 01:00:00 GMT-0700 (Pacific Daylight Time),36
Sun Oct 27 2019 00:45:00 GMT-0700 (Pacific Daylight Time),51
Sun Oct 27 2019 00:30:00 GMT-0700 (Pacific Daylight Time),43
Sun Oct 27 2019 00:15:00 GMT-0700 (Pacific Daylight Time),39
Sun Oct 27 2019 00:00:00 GMT-0700 (Pacific Daylight Time),35
Sat Oct 26 2019 23:45:00 GMT-0700 (Pacific Daylight Time),45
Sat Oct 26 2019 23:30:00 GMT-0700 (Pacific Daylight Time),47
Sat Oct 26 2019 23:15:00 GMT-0700 (Pacific Daylight Time),39
Sat Oct 26 2019 23:00:00 GMT-0700 (Pacific Daylight Time),35
Sat Oct 26 2019 22:45:00 GMT-0700 (Pacific Daylight Time),43
Sat Oct 26 2019 22:30:00 GMT-0700 (Pacific Daylight Time),50
Sat Oct 26 2019 22:15:00 GMT-0700 (Pacific Daylight Time),38
Sat Oct 26 2019 22:00:00 GMT-0700 (Pacific Daylight Time),44
Sat Oct 26 2019 21:45:00 GMT-0700 (Pacific Daylight Time),52
Sat Oct 26 2019 21:30:00 GMT-0700 (Pacific Daylight Time),51
Sat Oct 26 2019 21:15:00 GMT-0700 (Pacific Daylight Time),48
Sat Oct 26 2019 21:00:00 GMT-0700 (Pacific Daylight Time),38
Sat Oct 26 2019 20:45:00 GMT-0700 (Pacific Daylight Time),39
Sat Oct 26 2019 20:30:00 GMT-0700 (Pacific Daylight Time),50
Sat Oct 26 2019 20:15:00 GMT-0700 (Pacific Daylight Time),52
Sat Oct 26 2019 20:00:00 GMT-0700 (Pacific Daylight Time),44
Sat Oct 26 2019 19:45:00 GMT-0700 (Pacific Daylight Time),41
Sat Oct 26 2019 19:30:00 GMT-0700 (Pacific Daylight Time),58
Sat Oct 26 2019 19:15:00 GMT-0700 (Pacific Daylight Time),56
Sat Oct 26 2019 19:00:00 GMT-0700 (Pacific Daylight Time),45
Sat Oct 26 2019 18:45:00 GMT-0700 (Pacific Daylight Time),39
Sat Oct 26 2019 18:30:00 GMT-0700 (Pacific Daylight Time),45
Sat Oct 26 2019 18:15:00 GMT-0700 (Pacific Daylight Time),51
Sat Oct 26 2019 18:00:00 GMT-0700 (Pacific Daylight Time),41
Sat Oct 26 2019 17:45:00 GMT-0700 (Pacific Daylight Time),38
Sat Oct 26 2019 17:30:00 GMT-0700 (Pacific Daylight Time),41
Sat Oct 26 2019 17:15:00 GMT-0700 (Pacific Daylight Time),53
Sat Oct 26 2019 17:00:00 GMT-0700 (Pacific Daylight Time),42
Sat Oct 26 2019 16:45:00 GMT-0700 (Pacific Daylight Time),39
Sat Oct 26 2019 16:30:00 GMT-0700 (Pacific Daylight Time),42
Sat Oct 26 2019 16:15:00 GMT-0700 (Pacific Daylight Time),49
Sat Oct 26 2019 16:00:00 GMT-0700 (Pacific Daylight Time),47
Sat Oct 26 2019 15:45:00 GMT-0700 (Pacific Daylight Time),36
Sat Oct 26 2019 15:30:00 GMT-0700 (Pacific Daylight Time),40
Sat Oct 26 2019 15:15:00 GMT-0700 (Pacific Daylight Time),50
Sat Oct 26 2019 15:00:00 GMT-0700 (Pacific Daylight Time),42
Sat Oct 26 2019 14:45:00 GMT-0700 (Pacific Daylight Time),40
Sat Oct 26 2019 14:30:00 GMT-0700 (Pacific Daylight Time),35
Sat Oct 26 2019 14:15:00 GMT-0700 (Pacific Daylight Time),47
Sat Oct 26 2019 14:00:00 GMT-0700 (Pacific Daylight Time),44
Sat Oct 26 2019 13:45:00 GMT-0700 (Pacific Daylight Time),40
Sat Oct 26 2019 13:30:00 GMT-0700 (Pacific Daylight Time),41
Sat Oct 26 2019 13:15:00 GMT-0700 (Pacific Daylight Time),49
Sat Oct 26 2019 13:00:00 GMT-0700 (Pacific Daylight Time),42
Sat Oct 26 2019 12:45:00 GMT-0700 (Pacific Daylight Time),39
Sat Oct 26 2019 12:30:00 GMT-0700 (Pacific Daylight Time),45
Sat Oct 26 2019 12:15:00 GMT-0700 (Pacific Daylight Time),58
Sat Oct 26 2019 12:00:00 GMT-0700 (Pacific Daylight Time),51
Sat Oct 26 2019 11:45:00 GMT-0700 (Pacific Daylight Time),37
Sat Oct 26 2019 11:30:00 GMT-0700 (Pacific Daylight Time),39
Sat Oct 26 2019 11:15:00 GMT-0700 (Pacific Daylight Time),49
Sat Oct 26 2019 11:00:00 GMT-0700 (Pacific Daylight Time),44
Sat Oct 26 2019 10:45:00 GMT-0700 (Pacific Daylight Time),43
Sat Oct 26 2019 10:30:00 GMT-0700 (Pacific Daylight Time),39
Sat Oct 26 2019 10:15:00 GMT-0700 (Pacific Daylight Time),48
Sat Oct 26 2019 10:00:00 GMT-0700 (Pacific Daylight Time),41
Sat Oct 26 2019 09:45:00 GMT-0700 (Pacific Daylight Time),32
Sat Oct 26 2019 09:30:00 GMT-0700 (Pacific Daylight Time),33
Sat Oct 26 2019 09:15:00 GMT-0700 (Pacific Daylight Time),41
Sat Oct 26 2019 09:00:00 GMT-0700 (Pacific Daylight Time),44
Sat Oct 26 2019 08:45:00 GMT-0700 (Pacific Daylight Time),29
Sat Oct 26 2019 08:30:00 GMT-0700 (Pacific Daylight Time),31
Sat Oct 26 2019 08:15:00 GMT-0700 (Pacific Daylight Time),39
Sat Oct 26 2019 08:00:00 GMT-0700 (Pacific Daylight Time),40
Sat Oct 26 2019 07:45:00 GMT-0700 (Pacific Daylight Time),29
Sat Oct 26 2019 07:30:00 GMT-0700 (Pacific Daylight Time),30
Sat Oct 26 2019 07:15:00 GMT-0700 (Pacific Daylight Time),38
Sat Oct 26 2019 07:00:00 GMT-0700 (Pacific Daylight Time),39
Sat Oct 26 2019 06:45:00 GMT-0700 (Pacific Daylight Time),28
Sat Oct 26 2019 06:30:00 GMT-0700 (Pacific Daylight Time),24
Sat Oct 26 2019 06:15:00 GMT-0700 (Pacific Daylight Time),25
Sat Oct 26 2019 06:00:00 GMT-0700 (Pacific Daylight Time),38
Sat Oct 26 2019 05:45:00 GMT-0700 (Pacific Daylight Time),27
Sat Oct 26 2019 05:30:00 GMT-0700 (Pacific Daylight Time),22
Sat Oct 26 2019 05:15:00 GMT-0700 (Pacific Daylight Time),23
Sat Oct 26 2019 05:00:00 GMT-0700 (Pacific Daylight Time),32
Sat Oct 26 2019 04:45:00 GMT-0700 (Pacific Daylight Time),30
Sat Oct 26 2019 04:30:00 GMT-0700 (Pacific Daylight Time),22
Sat Oct 26 2019 04:15:00 GMT-0700 (Pacific Daylight Time),22
Sat Oct 26 2019 04:00:00 GMT-0700 (Pacific Daylight Time),27
Sat Oct 26 2019 03:45:00 GMT-0700 (Pacific Daylight Time),33
Sat Oct 26 2019 03:30:00 GMT-0700 (Pacific Daylight Time),27
Sat Oct 26 2019 03:15:00 GMT-0700 (Pacific Daylight Time),25
Sat Oct 26 2019 03:00:00 GMT-0700 (Pacific Daylight Time),26
Sat Oct 26 2019 02:45:00 GMT-0700 (Pacific Daylight Time),34
Sat Oct 26 2019 02:30:00 GMT-0700 (Pacific Daylight Time),27
Sat Oct 26 2019 02:15:00 GMT-0700 (Pacific Daylight Time),28
Sat Oct 26 2019 02:00:00 GMT-0700 (Pacific Daylight Time),27
Sat Oct 26 2019 01:45:00 GMT-0700 (Pacific Daylight Time),35
Sat Oct 26 2019 01:30:00 GMT-0700 (Pacific Daylight Time),41
Sat Oct 26 2019 01:15:00 GMT-0700 (Pacific Daylight Time),37
Sat Oct 26 2019 01:00:00 GMT-0700 (Pacific Daylight Time),31
Sat Oct 26 2019 00:45:00 GMT-0700 (Pacific Daylight Time),33
Sat Oct 26 2019 00:30:00 GMT-0700 (Pacific Daylight Time),42
Sat Oct 26 2019 00:15:00 GMT-0700 (Pacific Daylight Time),42
Sat Oct 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),35
Fri Oct 25 2019 23:45:00 GMT-0700 (Pacific Daylight Time),33
Fri Oct 25 2019 23:30:00 GMT-0700 (Pacific Daylight Time),46
Fri Oct 25 2019 23:15:00 GMT-0700 (Pacific Daylight Time),48
Fri Oct 25 2019 23:00:00 GMT-0700 (Pacific Daylight Time),33
Fri Oct 25 2019 22:45:00 GMT-0700 (Pacific Daylight Time),33
Fri Oct 25 2019 22:30:00 GMT-0700 (Pacific Daylight Time),37
Fri Oct 25 2019 22:15:00 GMT-0700 (Pacific Daylight Time),46
Fri Oct 25 2019 22:00:00 GMT-0700 (Pacific Daylight Time),46
Fri Oct 25 2019 21:45:00 GMT-0700 (Pacific Daylight Time),47
Fri Oct 25 2019 21:30:00 GMT-0700 (Pacific Daylight Time),39
Fri Oct 25 2019 21:15:00 GMT-0700 (Pacific Daylight Time),52
Fri Oct 25 2019 21:00:00 GMT-0700 (Pacific Daylight Time),56
Fri Oct 25 2019 20:45:00 GMT-0700 (Pacific Daylight Time),42
Fri Oct 25 2019 20:30:00 GMT-0700 (Pacific Daylight Time),46
Fri Oct 25 2019 20:15:00 GMT-0700 (Pacific Daylight Time),48
Fri Oct 25 2019 20:00:00 GMT-0700 (Pacific Daylight Time),52
Fri Oct 25 2019 19:45:00 GMT-0700 (Pacific Daylight Time),47
